VTI	39.02	2009-03-30 15:36:01
VTI	39.02	2009-03-30 15:37:07
VTI	39	2009-03-30 15:38:02
VTI	39.06	2009-03-30 15:39:01
VTI	39.05	2009-03-30 15:40:02
VTI	39.03	2009-03-30 15:41:01
VTI	39.07	2009-03-30 15:42:02
VTI	39.09	2009-03-30 15:43:01
VTI	39.11	2009-03-30 15:44:02
VTI	39.07	2009-03-30 15:45:01
VTI	39.08	2009-03-30 15:46:02
VTI	39.07	2009-03-30 15:47:02
VTI	39.07	2009-03-30 15:48:02
VTI	39.1	2009-03-30 15:49:02
VTI	39.11	2009-03-30 15:50:01
VTI	39.11	2009-03-30 15:51:03
VTI	39.11	2009-03-30 15:52:01
VTI	39.06	2009-03-30 15:53:02
VTI	39.06	2009-03-30 15:54:01
VTI	39.07	2009-03-30 15:55:02
VTI	39.03	2009-03-30 15:56:01
VTI	39.06	2009-03-30 15:57:07
VTI	39.07	2009-03-30 15:58:01
VTI	39.14	2009-03-30 15:59:02
VTI	39.14	2009-03-30 16:00:01
VTI	39.14	2009-03-30 16:01:02
VTI	39.13	2009-03-30 16:02:01
VTI	39.13	2009-03-30 16:03:02
VTI	39.13	2009-03-30 16:04:01
VTI	39.13	2009-03-30 16:05:02
VTI	39.13	2009-03-30 16:06:01
VTI	39.11	2009-03-30 16:07:02
VTI	39.11	2009-03-30 16:08:01
VTI	39.12	2009-03-30 16:09:02
VTI	39.12	2009-03-30 16:10:02
VTI	39.13	2009-03-30 16:11:01
VTI	39.15	2009-03-30 16:12:05
VTI	39.14	2009-03-30 16:13:01
VTI	39.13	2009-03-30 16:14:02
VTI	39.08	2009-03-30 16:15:01
VTI	39.12	2009-03-30 16:16:02
VTI	39.09	2009-03-30 16:17:01
VTI	39.1	2009-03-30 16:18:03
VTI	39.17	2009-03-30 16:19:01
VTI	39.24	2009-03-30 16:20:02
VTI	39.23	2009-03-30 16:21:02
VTI	39.21	2009-03-30 16:22:01
VTI	39.22	2009-03-30 16:23:02
VTI	39.24	2009-03-30 16:24:01
VTI	39.28	2009-03-30 16:25:02
VTI	39.27	2009-03-30 16:26:01
VTI	39.25	2009-03-30 16:27:02
VTI	39.25	2009-03-30 16:28:02
VTI	39.24	2009-03-30 16:29:01
VTI	39.26	2009-03-30 16:30:02
VTI	39.23	2009-03-30 16:31:01
VTI	39.21	2009-03-30 16:32:02
VTI	39.22	2009-03-30 16:33:01
VTI	39.25	2009-03-30 16:34:02
VTI	39.24	2009-03-30 16:35:01
VTI	39.22	2009-03-30 16:36:02
VTI	39.27	2009-03-30 16:37:01
VTI	39.3	2009-03-30 16:38:02
VTI	39.27	2009-03-30 16:39:01
VTI	39.28	2009-03-30 16:40:02
VTI	39.27	2009-03-30 16:41:01
VTI	39.23	2009-03-30 16:42:02
VTI	39.19	2009-03-30 16:43:02
VTI	39.22	2009-03-30 16:44:01
VTI	39.22	2009-03-30 16:45:02
VTI	39.24	2009-03-30 16:46:01
VTI	39.22	2009-03-30 16:47:01
VTI	39.21	2009-03-30 16:48:03
VTI	39.2	2009-03-30 16:49:01
VTI	39.22	2009-03-30 16:50:02
VTI	39.22	2009-03-30 16:51:01
VTI	39.22	2009-03-30 16:52:02
VTI	39.17	2009-03-30 16:53:01
VTI	39.18	2009-03-30 16:54:02
VTI	39.19	2009-03-30 16:55:01
VTI	39.17	2009-03-30 16:56:07
VTI	39.18	2009-03-30 16:57:01
VTI	39.16	2009-03-30 16:58:02
VTI	39.12	2009-03-30 16:59:01
VTI	39.11	2009-03-30 17:00:02
VTI	39.12	2009-03-30 17:01:02
VTI	39.12	2009-03-30 17:02:02
VTI	39.12	2009-03-30 17:03:01
VTI	39.14	2009-03-30 17:04:02
VTI	39.11	2009-03-30 17:05:02
VTI	39.11	2009-03-30 17:06:01
VTI	39.09	2009-03-30 17:07:02
VTI	39.08	2009-03-30 17:08:01
VTI	39.07	2009-03-30 17:09:02
VTI	39.08	2009-03-30 17:10:01
VTI	39.06	2009-03-30 17:11:02
VTI	39.1	2009-03-30 17:12:02
VTI	39.1	2009-03-30 17:13:01
VTI	39.12	2009-03-30 17:14:02
VTI	39.12	2009-03-30 17:15:02
VTI	39.14	2009-03-30 17:16:02
VTI	39.14	2009-03-30 17:17:01
VTI	39.12	2009-03-30 17:18:02
VTI	39.1	2009-03-30 17:19:01
VTI	39.09	2009-03-30 17:20:02
VTI	39.07	2009-03-30 17:21:01
VTI	39.12	2009-03-30 17:22:02
VTI	39.09	2009-03-30 17:23:02
VTI	39.1	2009-03-30 17:24:01
VTI	39.1	2009-03-30 17:25:03
VTI	39.13	2009-03-30 17:26:07
VTI	39.19	2009-03-30 17:27:01
VTI	39.19	2009-03-30 17:28:02
VTI	39.21	2009-03-30 17:29:01
VTI	39.2	2009-03-30 17:30:02
VTI	39.19	2009-03-30 17:31:01
VTI	39.2	2009-03-30 17:32:03
VTI	39.19	2009-03-30 17:33:02
VTI	39.2	2009-03-30 17:34:01
VTI	39.15	2009-03-30 17:35:02
VTI	39.11	2009-03-30 17:36:01
VTI	39.04	2009-03-30 17:37:02
VTI	39.03	2009-03-30 17:38:01
VTI	39.03	2009-03-30 17:39:02
VTI	39.05	2009-03-30 17:40:02
VTI	39.07	2009-03-30 17:41:01
VTI	39.08	2009-03-30 17:42:02
VTI	39.06	2009-03-30 17:43:01
VTI	39.06	2009-03-30 17:44:02
VTI	39.06	2009-03-30 17:45:01
VTI	39.04	2009-03-30 17:46:02
VTI	39.04	2009-03-30 17:47:01
VTI	38.99	2009-03-30 17:48:02
VTI	38.96	2009-03-30 17:49:02
VTI	38.98	2009-03-30 17:50:01
VTI	38.99	2009-03-30 17:51:05
VTI	38.97	2009-03-30 17:52:01
VTI	38.96	2009-03-30 17:53:02
VTI	38.99	2009-03-30 17:54:01
VTI	38.99	2009-03-30 17:55:02
VTI	38.97	2009-03-30 17:56:01
VTI	38.97	2009-03-30 17:57:02
VTI	38.93	2009-03-30 17:58:04
VTI	38.93	2009-03-30 17:59:02
VTI	38.94	2009-03-30 18:00:01
VTI	38.93	2009-03-30 18:01:02
VTI	38.98	2009-03-30 18:02:01
VTI	38.97	2009-03-30 18:03:07
VTI	38.99	2009-03-30 18:04:01
VTI	38.99	2009-03-30 18:05:02
VTI	39	2009-03-30 18:06:01
VTI	39	2009-03-30 18:07:02
VTI	39	2009-03-30 18:08:01
VTI	38.98	2009-03-30 18:09:02
VTI	39.01	2009-03-30 18:10:01
VTI	39.05	2009-03-30 18:11:02
VTI	39.07	2009-03-30 18:12:02
VTI	39.11	2009-03-30 18:13:01
VTI	39.14	2009-03-30 18:14:02
VTI	39.17	2009-03-30 18:15:03
VTI	39.13	2009-03-30 18:16:01
VTI	39.1	2009-03-30 18:17:02
VTI	39.12	2009-03-30 18:18:03
VTI	39.11	2009-03-30 18:19:01
VTI	39.12	2009-03-30 18:20:02
VTI	39.13	2009-03-30 18:21:07
VTI	39.09	2009-03-30 18:22:01
VTI	39.08	2009-03-30 18:23:02
VTI	39.11	2009-03-30 18:24:02
VTI	39.13	2009-03-30 18:25:02
VTI	39.08	2009-03-30 18:26:02
VTI	39.03	2009-03-30 18:27:06
VTI	39.01	2009-03-30 18:28:02
VTI	39.02	2009-03-30 18:29:01
VTI	39.03	2009-03-30 18:30:03
VTI	38.99	2009-03-30 18:31:02
VTI	38.98	2009-03-30 18:32:01
VTI	38.98	2009-03-30 18:33:02
VTI	39	2009-03-30 18:34:06
VTI	39.04	2009-03-30 18:35:02
VTI	39.01	2009-03-30 18:36:01
VTI	39.01	2009-03-30 18:37:02
VTI	39.04	2009-03-30 18:38:01
VTI	39.03	2009-03-30 18:39:02
VTI	38.97	2009-03-30 18:40:02
VTI	38.9	2009-03-30 18:41:01
VTI	38.93	2009-03-30 18:42:02
VTI	38.9	2009-03-30 18:43:02
VTI	38.85	2009-03-30 18:44:02
VTI	38.87	2009-03-30 18:45:01
VTI	38.88	2009-03-30 18:46:02
VTI	38.9	2009-03-30 18:47:06
VTI	38.93	2009-03-30 18:48:02
VTI	38.91	2009-03-30 18:49:01
VTI	38.91	2009-03-30 18:50:02
VTI	38.94	2009-03-30 18:51:01
VTI	38.94	2009-03-30 18:52:02
VTI	38.92	2009-03-30 18:53:06
VTI	38.95	2009-03-30 18:54:02
VTI	38.95	2009-03-30 18:55:06
VTI	38.92	2009-03-30 18:56:02
VTI	38.87	2009-03-30 18:57:02
VTI	38.89	2009-03-30 18:58:01
VTI	38.89	2009-03-30 18:59:02
VTI	38.84	2009-03-30 19:00:01
VTI	38.83	2009-03-30 19:01:02
VTI	38.82	2009-03-30 19:02:01
VTI	38.84	2009-03-30 19:03:02
VTI	38.84	2009-03-30 19:04:01
VTI	38.89	2009-03-30 19:05:02
VTI	38.85	2009-03-30 19:06:01
VTI	38.86	2009-03-30 19:07:02
VTI	38.84	2009-03-30 19:08:01
VTI	38.87	2009-03-30 19:09:02
VTI	38.95	2009-03-30 19:10:07
VTI	38.95	2009-03-30 19:11:01
VTI	39.01	2009-03-30 19:12:02
VTI	38.99	2009-03-30 19:13:01
VTI	38.98	2009-03-30 19:14:07
VTI	39.01	2009-03-30 19:15:02
VTI	39.07	2009-03-30 19:16:01
VTI	39.04	2009-03-30 19:17:02
VTI	39.01	2009-03-30 19:18:01
VTI	39.01	2009-03-30 19:19:02
VTI	38.97	2009-03-30 19:20:03
VTI	39	2009-03-30 19:21:01
VTI	39.01	2009-03-30 19:22:02
VTI	39.02	2009-03-30 19:23:01
VTI	39.09	2009-03-30 19:24:02
VTI	39.08	2009-03-30 19:25:01
VTI	39.15	2009-03-30 19:26:06
VTI	39.09	2009-03-30 19:27:02
VTI	39.05	2009-03-30 19:28:01
VTI	39.01	2009-03-30 19:29:02
VTI	39.01	2009-03-30 19:30:01
VTI	39.09	2009-03-30 19:31:07
VTI	39.09	2009-03-30 19:32:02
VTI	39.15	2009-03-30 19:33:01
VTI	39.08	2009-03-30 19:34:02
VTI	39.11	2009-03-30 19:35:02
VTI	39.11	2009-03-30 19:36:02
VTI	39.12	2009-03-30 19:37:02
VTI	39.12	2009-03-30 19:38:02
VTI	39.08	2009-03-30 19:39:01
VTI	39.03	2009-03-30 19:40:02
VTI	38.94	2009-03-30 19:41:07
VTI	39.01	2009-03-30 19:42:01
VTI	39.02	2009-03-30 19:43:02
VTI	38.97	2009-03-30 19:44:01
VTI	39.02	2009-03-30 19:45:02
VTI	39.02	2009-03-30 19:46:01
VTI	39.02	2009-03-30 19:47:02
VTI	39.02	2009-03-30 19:48:01
VTI	38.98	2009-03-30 19:49:02
VTI	39	2009-03-30 19:50:02
VTI	39.11	2009-03-30 19:51:02
VTI	39.16	2009-03-30 19:52:02
VTI	39.16	2009-03-30 19:53:02
VTI	39.15	2009-03-30 19:54:01
VTI	39.15	2009-03-30 19:55:02
VTI	39.22	2009-03-30 19:56:02
VTI	39.21	2009-03-30 19:57:02
VTI	39.18	2009-03-30 19:58:02
VTI	39.18	2009-03-30 19:59:01
VTI	39.44	2009-03-31 14:00:02
VTI	39.35	2009-03-31 14:01:03
VTI	39.46	2009-03-31 14:02:02
VTI	39.46	2009-03-31 14:03:02
VTI	39.5	2009-03-31 14:04:01
VTI	39.53	2009-03-31 14:05:07
VTI	39.54	2009-03-31 14:06:01
VTI	39.61	2009-03-31 14:07:02
VTI	39.59	2009-03-31 14:08:01
VTI	39.55	2009-03-31 14:09:10
VTI	39.58	2009-03-31 14:10:01
VTI	39.59	2009-03-31 14:11:02
VTI	39.53	2009-03-31 14:12:01
VTI	39.49	2009-03-31 14:13:03
VTI	39.45	2009-03-31 14:14:01
VTI	39.42	2009-03-31 14:15:08
VTI	39.44	2009-03-31 14:16:01
VTI	39.45	2009-03-31 14:17:02
VTI	39.46	2009-03-31 14:18:01
VTI	39.47	2009-03-31 14:19:02
VTI	39.51	2009-03-31 14:20:01
VTI	39.57	2009-03-31 14:21:02
VTI	39.57	2009-03-31 14:22:01
VTI	39.5	2009-03-31 14:23:04
VTI	39.54	2009-03-31 14:24:01
VTI	39.5	2009-03-31 14:25:01
VTI	39.55	2009-03-31 14:26:02
VTI	39.52	2009-03-31 14:27:02
VTI	39.5	2009-03-31 14:28:01
VTI	39.49	2009-03-31 14:29:02
VTI	39.62	2009-03-31 14:30:01
VTI	39.64	2009-03-31 14:31:02
VTI	39.68	2009-03-31 14:32:06
VTI	39.68	2009-03-31 14:33:02
VTI	39.65	2009-03-31 14:34:01
VTI	39.67	2009-03-31 14:35:07
VTI	39.72	2009-03-31 14:36:02
VTI	39.69	2009-03-31 14:37:01
VTI	39.72	2009-03-31 14:38:07
VTI	39.67	2009-03-31 14:39:02
VTI	39.65	2009-03-31 14:40:02
VTI	39.62	2009-03-31 14:41:01
VTI	39.63	2009-03-31 14:42:02
VTI	39.63	2009-03-31 14:43:01
VTI	39.68	2009-03-31 14:44:02
VTI	39.7	2009-03-31 14:45:01
VTI	39.74	2009-03-31 14:46:02
VTI	39.73	2009-03-31 14:47:01
VTI	39.75	2009-03-31 14:48:02
VTI	39.72	2009-03-31 14:49:01
VTI	39.68	2009-03-31 14:50:02
VTI	39.7	2009-03-31 14:51:01
VTI	39.69	2009-03-31 14:52:02
VTI	39.66	2009-03-31 14:53:02
VTI	39.66	2009-03-31 14:54:02
VTI	39.62	2009-03-31 14:55:01
VTI	39.57	2009-03-31 14:56:02
VTI	39.54	2009-03-31 14:57:01
VTI	39.58	2009-03-31 14:58:01
VTI	39.57	2009-03-31 14:59:02
VTI	39.58	2009-03-31 15:00:02
VTI	39.65	2009-03-31 15:01:01
VTI	39.67	2009-03-31 15:02:02
VTI	39.65	2009-03-31 15:03:01
VTI	39.69	2009-03-31 15:04:02
VTI	39.69	2009-03-31 15:05:01
VTI	39.67	2009-03-31 15:06:07
VTI	39.7	2009-03-31 15:07:07
VTI	39.7	2009-03-31 15:08:02
VTI	39.71	2009-03-31 15:09:06
VTI	39.74	2009-03-31 15:10:02
VTI	39.76	2009-03-31 15:11:01
VTI	39.76	2009-03-31 15:12:02
VTI	39.74	2009-03-31 15:13:01
VTI	39.73	2009-03-31 15:14:02
VTI	39.75	2009-03-31 15:15:02
VTI	39.74	2009-03-31 15:16:01
VTI	39.73	2009-03-31 15:17:02
VTI	39.72	2009-03-31 15:18:01
VTI	39.77	2009-03-31 15:19:02
VTI	39.75	2009-03-31 15:20:02
VTI	39.75	2009-03-31 15:21:01
VTI	39.72	2009-03-31 15:22:02
VTI	39.73	2009-03-31 15:23:01
VTI	39.73	2009-03-31 15:24:02
VTI	39.74	2009-03-31 15:25:01
VTI	39.77	2009-03-31 15:26:02
VTI	39.79	2009-03-31 15:27:01
VTI	39.78	2009-03-31 15:28:02
VTI	39.73	2009-03-31 15:29:01
VTI	39.78	2009-03-31 15:30:02
VTI	39.74	2009-03-31 15:31:01
VTI	39.73	2009-03-31 15:32:02
VTI	39.73	2009-03-31 15:33:02
VTI	39.7	2009-03-31 15:34:01
VTI	39.7	2009-03-31 15:35:02
VTI	39.71	2009-03-31 15:36:01
VTI	39.72	2009-03-31 15:37:02
VTI	39.71	2009-03-31 15:38:02
VTI	39.7	2009-03-31 15:39:07
VTI	39.71	2009-03-31 15:40:01
VTI	39.68	2009-03-31 15:41:02
VTI	39.68	2009-03-31 15:42:04
VTI	39.69	2009-03-31 15:43:01
VTI	39.66	2009-03-31 15:44:02
VTI	39.72	2009-03-31 15:45:01
VTI	39.75	2009-03-31 15:46:02
VTI	39.75	2009-03-31 15:47:02
VTI	39.77	2009-03-31 15:48:02
VTI	39.78	2009-03-31 15:49:01
VTI	39.78	2009-03-31 15:50:02
VTI	39.78	2009-03-31 15:51:02
VTI	39.76	2009-03-31 15:52:02
VTI	39.78	2009-03-31 15:53:01
VTI	39.79	2009-03-31 15:54:02
VTI	39.8	2009-03-31 15:55:01
VTI	39.77	2009-03-31 15:56:02
VTI	39.75	2009-03-31 15:57:01
VTI	39.77	2009-03-31 15:58:02
VTI	39.77	2009-03-31 15:59:01
VTI	39.77	2009-03-31 16:00:02
VTI	39.77	2009-03-31 16:01:01
VTI	39.75	2009-03-31 16:02:02
VTI	39.69	2009-03-31 16:03:01
VTI	39.67	2009-03-31 16:04:07
VTI	39.68	2009-03-31 16:05:01
VTI	39.69	2009-03-31 16:06:02
VTI	39.7	2009-03-31 16:07:01
VTI	39.69	2009-03-31 16:08:02
VTI	39.69	2009-03-31 16:09:02
VTI	39.68	2009-03-31 16:10:01
VTI	39.68	2009-03-31 16:11:03
VTI	39.68	2009-03-31 16:12:01
VTI	39.71	2009-03-31 16:13:02
VTI	39.68	2009-03-31 16:14:01
VTI	39.71	2009-03-31 16:15:02
VTI	39.74	2009-03-31 16:16:01
VTI	39.75	2009-03-31 16:17:02
VTI	39.72	2009-03-31 16:18:01
VTI	39.72	2009-03-31 16:19:02
VTI	39.74	2009-03-31 16:20:02
VTI	39.69	2009-03-31 16:21:01
VTI	39.68	2009-03-31 16:22:02
VTI	39.69	2009-03-31 16:23:02
VTI	39.68	2009-03-31 16:24:02
VTI	39.63	2009-03-31 16:25:01
VTI	39.64	2009-03-31 16:26:02
VTI	39.65	2009-03-31 16:27:01
VTI	39.66	2009-03-31 16:28:01
VTI	39.66	2009-03-31 16:29:02
VTI	39.64	2009-03-31 16:30:02
VTI	39.64	2009-03-31 16:31:01
VTI	39.63	2009-03-31 16:32:02
VTI	39.66	2009-03-31 16:33:01
VTI	39.64	2009-03-31 16:34:02
VTI	39.64	2009-03-31 16:35:01
VTI	39.66	2009-03-31 16:36:02
VTI	39.65	2009-03-31 16:37:01
VTI	39.67	2009-03-31 16:38:02
VTI	39.67	2009-03-31 16:39:02
VTI	39.69	2009-03-31 16:40:01
VTI	39.73	2009-03-31 16:41:02
VTI	39.71	2009-03-31 16:42:01
VTI	39.72	2009-03-31 16:43:07
VTI	39.7	2009-03-31 16:44:04
VTI	39.71	2009-03-31 16:45:02
VTI	39.72	2009-03-31 16:46:02
VTI	39.72	2009-03-31 16:47:01
VTI	39.71	2009-03-31 16:48:02
VTI	39.71	2009-03-31 16:49:01
VTI	39.74	2009-03-31 16:50:02
VTI	39.72	2009-03-31 16:51:01
VTI	39.72	2009-03-31 16:52:02
VTI	39.74	2009-03-31 16:53:02
VTI	39.78	2009-03-31 16:54:02
VTI	39.8	2009-03-31 16:55:01
VTI	39.81	2009-03-31 16:56:02
VTI	39.81	2009-03-31 16:57:01
VTI	39.81	2009-03-31 16:58:02
VTI	39.83	2009-03-31 16:59:01
VTI	39.82	2009-03-31 17:00:02
VTI	39.82	2009-03-31 17:01:02
VTI	39.81	2009-03-31 17:02:02
VTI	39.85	2009-03-31 17:03:01
VTI	39.85	2009-03-31 17:04:02
VTI	39.88	2009-03-31 17:05:06
VTI	39.88	2009-03-31 17:06:07
VTI	39.9	2009-03-31 17:07:02
VTI	39.9	2009-03-31 17:08:01
VTI	39.91	2009-03-31 17:09:02
VTI	39.92	2009-03-31 17:10:01
VTI	39.95	2009-03-31 17:11:02
VTI	39.95	2009-03-31 17:12:01
VTI	39.94	2009-03-31 17:13:02
VTI	39.94	2009-03-31 17:14:03
VTI	39.94	2009-03-31 17:15:01
VTI	39.94	2009-03-31 17:16:03
VTI	39.93	2009-03-31 17:17:01
VTI	39.93	2009-03-31 17:18:02
VTI	39.94	2009-03-31 17:19:01
VTI	39.92	2009-03-31 17:20:02
VTI	39.97	2009-03-31 17:21:01
VTI	39.97	2009-03-31 17:22:02
VTI	39.95	2009-03-31 17:23:02
VTI	39.95	2009-03-31 17:24:01
VTI	39.95	2009-03-31 17:25:02
VTI	39.94	2009-03-31 17:26:01
VTI	39.92	2009-03-31 17:27:02
VTI	39.93	2009-03-31 17:28:01
VTI	39.92	2009-03-31 17:29:02
VTI	39.94	2009-03-31 17:30:01
VTI	39.94	2009-03-31 17:31:02
VTI	39.98	2009-03-31 17:32:01
VTI	40	2009-03-31 17:33:02
VTI	40.02	2009-03-31 17:34:01
VTI	40.02	2009-03-31 17:35:02
VTI	40.02	2009-03-31 17:36:05
VTI	39.97	2009-03-31 17:37:02
VTI	39.97	2009-03-31 17:38:01
VTI	39.96	2009-03-31 17:39:02
VTI	39.99	2009-03-31 17:40:01
VTI	39.95	2009-03-31 17:41:02
VTI	39.95	2009-03-31 17:42:02
VTI	39.94	2009-03-31 17:43:01
VTI	39.96	2009-03-31 17:44:02
VTI	39.97	2009-03-31 17:45:01
VTI	39.97	2009-03-31 17:46:02
VTI	39.97	2009-03-31 17:47:01
VTI	39.96	2009-03-31 17:48:02
VTI	39.96	2009-03-31 17:49:06
VTI	39.98	2009-03-31 17:50:02
VTI	39.95	2009-03-31 17:51:01
VTI	39.97	2009-03-31 17:52:02
VTI	39.95	2009-03-31 17:53:01
VTI	39.95	2009-03-31 17:54:02
VTI	39.9	2009-03-31 17:55:01
VTI	39.91	2009-03-31 17:56:02
VTI	39.94	2009-03-31 17:57:01
VTI	39.95	2009-03-31 17:58:02
VTI	39.97	2009-03-31 17:59:01
VTI	40.01	2009-03-31 18:00:02
VTI	40.04	2009-03-31 18:01:02
VTI	40.01	2009-03-31 18:02:01
VTI	40.05	2009-03-31 18:03:07
VTI	40.02	2009-03-31 18:04:01
VTI	40.02	2009-03-31 18:05:02
VTI	40.02	2009-03-31 18:06:01
VTI	40.04	2009-03-31 18:07:02
VTI	40.05	2009-03-31 18:08:01
VTI	40.02	2009-03-31 18:09:02
VTI	40.08	2009-03-31 18:10:01
VTI	40.08	2009-03-31 18:11:02
VTI	40.1	2009-03-31 18:12:01
VTI	40.12	2009-03-31 18:13:02
VTI	40.13	2009-03-31 18:14:01
VTI	40.11	2009-03-31 18:15:02
VTI	40.12	2009-03-31 18:16:01
VTI	40.11	2009-03-31 18:17:02
VTI	40.12	2009-03-31 18:18:01
VTI	40.14	2009-03-31 18:19:02
VTI	40.14	2009-03-31 18:20:06
VTI	40.11	2009-03-31 18:21:02
VTI	40.12	2009-03-31 18:22:05
VTI	40.07	2009-03-31 18:23:01
VTI	40.11	2009-03-31 18:24:02
VTI	40.11	2009-03-31 18:25:02
VTI	40.06	2009-03-31 18:26:01
VTI	40.09	2009-03-31 18:27:01
VTI	40.05	2009-03-31 18:28:02
VTI	40.1	2009-03-31 18:29:02
VTI	40.1	2009-03-31 18:30:01
VTI	40.13	2009-03-31 18:31:07
VTI	40.16	2009-03-31 18:32:01
VTI	40.17	2009-03-31 18:33:07
VTI	40.17	2009-03-31 18:34:01
VTI	40.16	2009-03-31 18:35:02
VTI	40.19	2009-03-31 18:36:06
VTI	40.18	2009-03-31 18:37:02
VTI	40.21	2009-03-31 18:38:02
VTI	40.25	2009-03-31 18:39:01
VTI	40.29	2009-03-31 18:40:02
VTI	40.28	2009-03-31 18:41:01
VTI	40.29	2009-03-31 18:42:02
VTI	40.29	2009-03-31 18:43:02
VTI	40.31	2009-03-31 18:44:01
VTI	40.3	2009-03-31 18:45:02
VTI	40.34	2009-03-31 18:46:01
VTI	40.34	2009-03-31 18:47:02
VTI	40.31	2009-03-31 18:48:02
VTI	40.3	2009-03-31 18:49:01
VTI	40.3	2009-03-31 18:50:02
VTI	40.33	2009-03-31 18:51:01
VTI	40.36	2009-03-31 18:52:02
VTI	40.33	2009-03-31 18:53:01
VTI	40.36	2009-03-31 18:54:03
VTI	40.31	2009-03-31 18:55:01
VTI	40.3	2009-03-31 18:56:02
VTI	40.31	2009-03-31 18:57:01
VTI	40.31	2009-03-31 18:58:03
VTI	40.29	2009-03-31 18:59:01
VTI	40.25	2009-03-31 19:00:02
VTI	40.19	2009-03-31 19:01:02
VTI	40.2	2009-03-31 19:02:01
VTI	40.23	2009-03-31 19:03:02
VTI	40.24	2009-03-31 19:04:01
VTI	40.2	2009-03-31 19:05:02
VTI	40.17	2009-03-31 19:06:01
